fired,id,year,tm,exp,tenure,poc,prior_hc_stops,prior_hc_seasons,prior_win_pct,prior_w_plyf,prior_sb_wins,prior_sb_apps,prior_coy_share,career_sb_wins,career_sb_apps,years_since_last_hc,prehire_win_pct_1,prehire_round_1,prehire_win_pct_2,prehire_round_2,prehire_win_pct_3,prehire_round_3,age_t0,playoff_round_t0,win_pct_t0,w_plyf_t0,coy_share_t0,coy_rank_t0,tenure_idx_t0,age_t1,playoff_round_t1,win_pct_t1,w_plyf_t1,coy_share_t1,coy_rank_t1,tenure_idx_t1,age_t2,playoff_round_t2,win_pct_t2,w_plyf_t2,coy_share_t2,coy_rank_t2,tenure_idx_t2,age_t3,playoff_round_t3,win_pct_t3,w_plyf_t3,coy_share_t3,coy_rank_t3,tenure_idx_t3,age_t4,playoff_round_t4,win_pct_t4,w_plyf_t4,coy_share_t4,coy_rank_t4,tenure_idx_t4
0,RiveRo0,2013,CAR,3,3,1,0,0,,0.0,0,0,0.0,0,0,,0.125,0.0,0.5,0.0,0.75,2.0,51.0,2,0.75,0.0,0.43,1.0,3,50.0,0.0,0.4375,0.0,0.0,,2.0,49.0,0.0,0.375,0.0,0.0,,1.0,,,,,,,,,,,,,,
0,RiveRo0,2014,CAR,4,4,1,0,0,,0.0,0,0,0.0,0,0,,0.125,0.0,0.5,0.0,0.75,2.0,52.0,2,0.4666666666666667,1.0,0.0,,4,51.0,2.0,0.75,0.0,0.43,1.0,3.0,50.0,0.0,0.4375,0.0,0.0,,2.0,49.0,0.0,0.375,0.0,0.0,,1.0,,,,,,,
0,RiveRo0,2015,CAR,5,5,1,0,0,,0.0,0,0,0.0,0,1,,0.125,0.0,0.5,0.0,0.75,2.0,53.0,4,0.9375,2.0,0.73,1.0,5,52.0,2.0,0.4666666666666667,1.0,0.0,,4.0,51.0,2.0,0.75,0.0,0.43,1.0,3.0,50.0,0.0,0.4375,0.0,0.0,,2.0,49.0,0.0,0.375,0.0,0.0,,1.0
0,RiveRo0,2016,CAR,6,6,1,0,0,,0.0,0,0,0.0,0,1,,0.125,0.0,0.5,0.0,0.75,2.0,54.0,0,0.375,0.0,0.0,,6,53.0,4.0,0.9375,2.0,0.73,1.0,5.0,52.0,2.0,0.4666666666666667,1.0,0.0,,4.0,51.0,2.0,0.75,0.0,0.43,1.0,3.0,50.0,0.0,0.4375,0.0,0.0,,2.0
0,RiveRo0,2017,CAR,7,7,1,0,0,,0.0,0,0,0.0,0,1,,0.125,0.0,0.5,0.0,0.75,2.0,55.0,1,0.6875,0.0,0.0,,7,54.0,0.0,0.375,0.0,0.0,,6.0,53.0,4.0,0.9375,2.0,0.73,1.0,5.0,52.0,2.0,0.4666666666666667,1.0,0.0,,4.0,51.0,2.0,0.75,0.0,0.43,1.0,3.0
0,RiveRo0,2018,CAR,8,8,1,0,0,,0.0,0,0,0.0,0,1,,0.125,0.0,0.5,0.0,0.75,2.0,56.0,0,0.4375,0.0,0.0,,8,55.0,1.0,0.6875,0.0,0.0,,7.0,54.0,0.0,0.375,0.0,0.0,,6.0,53.0,4.0,0.9375,2.0,0.73,1.0,5.0,52.0,2.0,0.4666666666666667,1.0,0.0,,4.0
1,RiveRo0,2019,CAR,9,9,1,0,0,,0.0,0,0,0.0,0,1,,0.125,0.0,0.5,0.0,0.75,2.0,57.0,0,0.4166666666666667,0.0,0.0,,9,56.0,0.0,0.4375,0.0,0.0,,8.0,55.0,1.0,0.6875,0.0,0.0,,7.0,54.0,0.0,0.375,0.0,0.0,,6.0,53.0,4.0,0.9375,2.0,0.73,1.0,5.0
0,RiveRo0,2020,WAS,10,1,1,1,9,0.5467625899280576,3.0,0,1,1.16,0,1,0.0,0.188,0.0,0.438,0.0,0.438,0.0,58.0,1,0.4375,0.0,0.082,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,RiveRo0,2021,WAS,11,2,1,1,9,0.5467625899280576,3.0,0,1,1.16,0,1,0.0,0.188,0.0,0.438,0.0,0.438,0.0,59.0,0,0.4117647058823529,0.0,0.0,,2,58.0,1.0,0.4375,0.0,0.082,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
0,RiveRo0,2022,WAS,12,3,1,1,9,0.5467625899280576,3.0,0,1,1.16,0,1,0.0,0.188,0.0,0.438,0.0,0.438,0.0,60.0,0,0.5,0.0,0.0,,3,59.0,0.0,0.4117647058823529,0.0,0.0,,2.0,58.0,1.0,0.4375,0.0,0.082,4.0,1.0,,,,,,,,,,,,,,
1,RiveRo0,2023,WAS,13,4,1,1,9,0.5467625899280576,3.0,0,1,1.16,0,1,0.0,0.188,0.0,0.438,0.0,0.438,0.0,61.0,0,0.23529411764705882,0.0,0.0,,4,60.0,0.0,0.5,0.0,0.0,,3.0,59.0,0.0,0.4117647058823529,0.0,0.0,,2.0,58.0,1.0,0.4375,0.0,0.082,4.0,1.0,,,,,,,
0,RobeJ,1971,NOR,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.154,0.0,,,,,39.0,0,0.3333333333333333,0.0,0.013,9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RobeJ,1972,NOR,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.154,0.0,,,,,40.0,0,0.15384615384615385,0.0,0.0,,2,39.0,0.0,0.3333333333333333,0.0,0.013,9.0,1.0,,,,,,,,,,,,,,,,,,,,,
0,RobiJo0,1983,RAM,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.222,0.0,0.375,0.0,0.688,1.0,48.0,2,0.5625,1.0,0.119,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,RobiJo0,1984,RAM,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.222,0.0,0.375,0.0,0.688,1.0,49.0,1,0.625,0.0,0.0,,2,48.0,2.0,0.5625,1.0,0.119,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
0,RobiJo0,1985,RAM,3,3,0,0,0,,0.0,0,0,0.0,0,0,,0.222,0.0,0.375,0.0,0.688,1.0,50.0,3,0.6875,1.0,0.015,6.0,3,49.0,1.0,0.625,0.0,0.0,,2.0,48.0,2.0,0.5625,1.0,0.119,3.0,1.0,,,,,,,,,,,,,,
0,RobiJo0,1986,RAM,4,4,0,0,0,,0.0,0,0,0.0,0,0,,0.222,0.0,0.375,0.0,0.688,1.0,51.0,1,0.625,0.0,0.0,,4,50.0,3.0,0.6875,1.0,0.015,6.0,3.0,49.0,1.0,0.625,0.0,0.0,,2.0,48.0,2.0,0.5625,1.0,0.119,3.0,1.0,,,,,,,
0,RobiJo0,1987,RAM,5,5,0,0,0,,0.0,0,0,0.0,0,0,,0.222,0.0,0.375,0.0,0.688,1.0,52.0,0,0.4,0.0,0.0,,5,51.0,1.0,0.625,0.0,0.0,,4.0,50.0,3.0,0.6875,1.0,0.015,6.0,3.0,49.0,1.0,0.625,0.0,0.0,,2.0,48.0,2.0,0.5625,1.0,0.119,3.0,1.0
0,RobiJo0,1988,RAM,6,6,0,0,0,,0.0,0,0,0.0,0,0,,0.222,0.0,0.375,0.0,0.688,1.0,53.0,1,0.625,0.0,0.0,,6,52.0,0.0,0.4,0.0,0.0,,5.0,51.0,1.0,0.625,0.0,0.0,,4.0,50.0,3.0,0.6875,1.0,0.015,6.0,3.0,49.0,1.0,0.625,0.0,0.0,,2.0
0,RobiJo0,1989,RAM,7,7,0,0,0,,0.0,0,0,0.0,0,0,,0.222,0.0,0.375,0.0,0.688,1.0,54.0,3,0.6875,2.0,0.0,,7,53.0,1.0,0.625,0.0,0.0,,6.0,52.0,0.0,0.4,0.0,0.0,,5.0,51.0,1.0,0.625,0.0,0.0,,4.0,50.0,3.0,0.6875,1.0,0.015,6.0,3.0
0,RobiJo0,1990,RAM,8,8,0,0,0,,0.0,0,0,0.0,0,0,,0.222,0.0,0.375,0.0,0.688,1.0,55.0,0,0.3125,0.0,0.0,,8,54.0,3.0,0.6875,2.0,0.0,,7.0,53.0,1.0,0.625,0.0,0.0,,6.0,52.0,0.0,0.4,0.0,0.0,,5.0,51.0,1.0,0.625,0.0,0.0,,4.0
1,RobiJo0,1991,RAM,9,9,0,0,0,,0.0,0,0,0.0,0,0,,0.222,0.0,0.375,0.0,0.688,1.0,56.0,0,0.1875,0.0,0.0,,9,55.0,0.0,0.3125,0.0,0.0,,8.0,54.0,3.0,0.6875,2.0,0.0,,7.0,53.0,1.0,0.625,0.0,0.0,,6.0,52.0,0.0,0.4,0.0,0.0,,5.0
0,RogeDa0,1985,DET,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.281,0.0,0.563,2.0,0.444,1.0,51.0,0,0.4375,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,RogeDa0,1986,DET,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.281,0.0,0.563,2.0,0.444,1.0,52.0,0,0.3125,0.0,0.0,,2,51.0,0.0,0.4375,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1,RogeDa0,1987,DET,3,3,0,0,0,,0.0,0,0,0.0,0,0,,0.281,0.0,0.563,2.0,0.444,1.0,53.0,0,0.26666666666666666,0.0,0.0,,3,52.0,0.0,0.3125,0.0,0.0,,2.0,51.0,0.0,0.4375,0.0,0.0,,1.0,,,,,,,,,,,,,,
0,RossBo0,1992,SDG,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.25,0.0,0.375,0.0,0.375,0.0,57.0,2,0.6875,1.0,0.253,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,RossBo0,1993,SDG,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.25,0.0,0.375,0.0,0.375,0.0,58.0,0,0.5,0.0,0.0,,2,57.0,2.0,0.6875,1.0,0.253,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
0,RossBo0,1994,SDG,3,3,0,0,0,,0.0,0,0,0.0,0,1,,0.25,0.0,0.375,0.0,0.375,0.0,59.0,4,0.6875,2.0,0.0,,3,58.0,0.0,0.5,0.0,0.0,,2.0,57.0,2.0,0.6875,1.0,0.253,2.0,1.0,,,,,,,,,,,,,,
0,RossBo0,1995,SDG,4,4,0,0,0,,0.0,0,0,0.0,0,1,,0.25,0.0,0.375,0.0,0.375,0.0,60.0,1,0.5625,0.0,0.0,,4,59.0,4.0,0.6875,2.0,0.0,,3.0,58.0,0.0,0.5,0.0,0.0,,2.0,57.0,2.0,0.6875,1.0,0.253,2.0,1.0,,,,,,,
1,RossBo0,1996,SDG,5,5,0,0,0,,0.0,0,0,0.0,0,1,,0.25,0.0,0.375,0.0,0.375,0.0,61.0,0,0.5,0.0,0.0,,5,60.0,1.0,0.5625,0.0,0.0,,4.0,59.0,4.0,0.6875,2.0,0.0,,3.0,58.0,0.0,0.5,0.0,0.0,,2.0,57.0,2.0,0.6875,1.0,0.253,2.0,1.0
0,RossBo0,1997,DET,6,1,0,1,5,0.5875,3.0,0,1,0.253,0,1,0.0,0.313,0.0,0.625,1.0,0.563,1.0,62.0,1,0.5625,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,RossBo0,1998,DET,7,2,0,1,5,0.5875,3.0,0,1,0.253,0,1,0.0,0.313,0.0,0.625,1.0,0.563,1.0,63.0,0,0.3125,0.0,0.0,,2,62.0,1.0,0.5625,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1,RossBo0,1999,DET,8,3,0,1,5,0.5875,3.0,0,1,0.253,0,1,0.0,0.313,0.0,0.625,1.0,0.563,1.0,64.0,1,0.5,0.0,0.0,,3,63.0,0.0,0.3125,0.0,0.0,,2.0,62.0,1.0,0.5625,0.0,0.0,,1.0,,,,,,,,,,,,,,
1,RustRo0,1990,NWE,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.563,0.0,0.533,0.0,62.0,0,0.0625,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,RutiSa0,1978,CLE,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.429,0.0,0.643,0.0,0.214,0.0,46.0,0,0.5,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,RutiSa0,1979,CLE,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.429,0.0,0.643,0.0,0.214,0.0,47.0,0,0.5625,0.0,0.071,5.0,2,46.0,0.0,0.5,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,RutiSa0,1980,CLE,3,3,0,0,0,,0.0,0,0,0.0,0,0,,0.429,0.0,0.643,0.0,0.214,0.0,48.0,2,0.6875,0.0,0.214,3.0,3,47.0,0.0,0.5625,0.0,0.071,5.0,2.0,46.0,0.0,0.5,0.0,0.0,,1.0,,,,,,,,,,,,,,
0,RutiSa0,1981,CLE,4,4,0,0,0,,0.0,0,0,0.0,0,0,,0.429,0.0,0.643,0.0,0.214,0.0,49.0,0,0.3125,0.0,0.0,,4,48.0,2.0,0.6875,0.0,0.214,3.0,3.0,47.0,0.0,0.5625,0.0,0.071,5.0,2.0,46.0,0.0,0.5,0.0,0.0,,1.0,,,,,,,
0,RutiSa0,1982,CLE,5,5,0,0,0,,0.0,0,0,0.0,0,0,,0.429,0.0,0.643,0.0,0.214,0.0,50.0,1,0.4444444444444444,0.0,0.0,,5,49.0,0.0,0.3125,0.0,0.0,,4.0,48.0,2.0,0.6875,0.0,0.214,3.0,3.0,47.0,0.0,0.5625,0.0,0.071,5.0,2.0,46.0,0.0,0.5,0.0,0.0,,1.0
1,RutiSa0,1983,CLE,6,6,0,0,0,,0.0,0,0,0.0,0,0,,0.429,0.0,0.643,0.0,0.214,0.0,51.0,0,0.5625,0.0,0.0,,6,50.0,1.0,0.4444444444444444,0.0,0.0,,5.0,49.0,0.0,0.3125,0.0,0.0,,4.0,48.0,2.0,0.6875,0.0,0.214,3.0,3.0,47.0,0.0,0.5625,0.0,0.071,5.0,2.0
0,RyanBu0,1986,PHI,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.438,0.0,0.406,0.0,0.313,0.0,55.0,0,0.3333333333333333,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,RyanBu0,1987,PHI,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.438,0.0,0.406,0.0,0.313,0.0,56.0,0,0.4666666666666667,0.0,0.0,,2,55.0,0.0,0.3333333333333333,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,RyanBu0,1988,PHI,3,3,0,0,0,,0.0,0,0,0.0,0,0,,0.438,0.0,0.406,0.0,0.313,0.0,57.0,2,0.625,0.0,0.0,,3,56.0,0.0,0.4666666666666667,0.0,0.0,,2.0,55.0,0.0,0.3333333333333333,0.0,0.0,,1.0,,,,,,,,,,,,,,
0,RyanBu0,1989,PHI,4,4,0,0,0,,0.0,0,0,0.0,0,0,,0.438,0.0,0.406,0.0,0.313,0.0,58.0,1,0.6875,0.0,0.0,,4,57.0,2.0,0.625,0.0,0.0,,3.0,56.0,0.0,0.4666666666666667,0.0,0.0,,2.0,55.0,0.0,0.3333333333333333,0.0,0.0,,1.0,,,,,,,
1,RyanBu0,1990,PHI,5,5,0,0,0,,0.0,0,0,0.0,0,0,,0.438,0.0,0.406,0.0,0.313,0.0,59.0,1,0.625,0.0,0.0,,5,58.0,1.0,0.6875,0.0,0.0,,4.0,57.0,2.0,0.625,0.0,0.0,,3.0,56.0,0.0,0.4666666666666667,0.0,0.0,,2.0,55.0,0.0,0.3333333333333333,0.0,0.0,,1.0
0,RyanBu0,1994,ARI,6,1,0,1,5,0.5512820512820513,0.0,0,0,0.0,0,0,3.0,0.438,0.0,0.25,0.0,0.25,0.0,63.0,0,0.5,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RyanBu0,1995,ARI,7,2,0,1,5,0.5512820512820513,0.0,0,0,0.0,0,0,3.0,0.438,0.0,0.25,0.0,0.25,0.0,64.0,0,0.25,0.0,0.0,,2,63.0,0.0,0.5,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,RyanDe0,2023,HOU,1,1,1,0,0,,0.0,0,0,0.0,0,0,,0.206,0.0,0.235,0.0,0.25,0.0,39.0,2,0.5882352941176471,1.0,0.367,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,RyanDe0,2024,HOU,2,2,1,0,0,,0.0,0,0,0.0,0,0,,0.206,0.0,0.235,0.0,0.25,0.0,40.0,2,0.5882352941176471,1.0,0.0,,2,39.0,2.0,0.5882352941176471,1.0,0.367,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
0,RyanDe0,2025,HOU,3,3,1,0,0,,0.0,0,0,0.0,0,0,,0.206,0.0,0.235,0.0,0.25,0.0,41.0,2,0.7058823529411765,1.0,0.0,,3,40.0,2.0,0.5882352941176471,1.0,0.0,,2.0,39.0,2.0,0.5882352941176471,1.0,0.367,2.0,1.0,,,,,,,,,,,,,,
0,RyanRe0,2009,NYJ,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.563,0.0,0.25,0.0,0.625,1.0,47.0,3,0.5625,2.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,RyanRe0,2010,NYJ,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.563,0.0,0.25,0.0,0.625,1.0,48.0,3,0.6875,2.0,0.0,,2,47.0,3.0,0.5625,2.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,RyanRe0,2011,NYJ,3,3,0,0,0,,0.0,0,0,0.0,0,0,,0.563,0.0,0.25,0.0,0.625,1.0,49.0,0,0.5,0.0,0.0,,3,48.0,3.0,0.6875,2.0,0.0,,2.0,47.0,3.0,0.5625,2.0,0.0,,1.0,,,,,,,,,,,,,,
0,RyanRe0,2012,NYJ,4,4,0,0,0,,0.0,0,0,0.0,0,0,,0.563,0.0,0.25,0.0,0.625,1.0,50.0,0,0.375,0.0,0.0,,4,49.0,0.0,0.5,0.0,0.0,,3.0,48.0,3.0,0.6875,2.0,0.0,,2.0,47.0,3.0,0.5625,2.0,0.0,,1.0,,,,,,,
0,RyanRe0,2013,NYJ,5,5,0,0,0,,0.0,0,0,0.0,0,0,,0.563,0.0,0.25,0.0,0.625,1.0,51.0,0,0.5,0.0,0.0,,5,50.0,0.0,0.375,0.0,0.0,,4.0,49.0,0.0,0.5,0.0,0.0,,3.0,48.0,3.0,0.6875,2.0,0.0,,2.0,47.0,3.0,0.5625,2.0,0.0,,1.0
1,RyanRe0,2014,NYJ,6,6,0,0,0,,0.0,0,0,0.0,0,0,,0.563,0.0,0.25,0.0,0.625,1.0,52.0,0,0.25,0.0,0.0,,6,51.0,0.0,0.5,0.0,0.0,,5.0,50.0,0.0,0.375,0.0,0.0,,4.0,49.0,0.0,0.5,0.0,0.0,,3.0,48.0,3.0,0.6875,2.0,0.0,,2.0
0,RyanRe0,2015,BUF,7,1,0,1,6,0.4791666666666667,4.0,0,0,0.0,0,0,0.0,0.563,0.0,0.375,0.0,0.375,0.0,53.0,0,0.5,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,RyanRe0,2016,BUF,8,2,0,1,6,0.4791666666666667,4.0,0,0,0.0,0,0,0.0,0.563,0.0,0.375,0.0,0.375,0.0,54.0,0,0.4666666666666667,0.0,0.0,,2,53.0,0.0,0.5,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1,SabaLo0,1970,DEN,1,1,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,49.0,0,0.38461538461538464,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SabaLo0,1972,BUF,2,1,0,1,1,0.38461538461538464,0.0,0,0,0.0,0,0,1.0,0.071,0.0,0.231,0.0,,,51.0,0,0.3076923076923077,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SabaLo0,1973,BUF,3,2,0,1,1,0.38461538461538464,0.0,0,0,0.0,0,0,1.0,0.071,0.0,0.231,0.0,,,52.0,0,0.6428571428571429,0.0,0.02,6.0,2,51.0,0.0,0.3076923076923077,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,SabaLo0,1974,BUF,4,3,0,1,1,0.38461538461538464,0.0,0,0,0.0,0,0,1.0,0.071,0.0,0.231,0.0,,,53.0,2,0.6428571428571429,0.0,0.026,5.0,3,52.0,0.0,0.6428571428571429,0.0,0.02,6.0,2.0,51.0,0.0,0.3076923076923077,0.0,0.0,,1.0,,,,,,,,,,,,,,
1,SabaLo0,1975,BUF,5,4,0,1,1,0.38461538461538464,0.0,0,0,0.0,0,0,1.0,0.071,0.0,0.231,0.0,,,54.0,0,0.5714285714285714,0.0,0.0,,4,53.0,2.0,0.6428571428571429,0.0,0.026,5.0,3.0,52.0,0.0,0.6428571428571429,0.0,0.02,6.0,2.0,51.0,0.0,0.3076923076923077,0.0,0.0,,1.0,,,,,,,
0,SabaNi0,2005,MIA,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.25,0.0,0.625,0.0,0.563,0.0,54.0,0,0.5625,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,SabaNi0,2006,MIA,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.25,0.0,0.625,0.0,0.563,0.0,55.0,0,0.375,0.0,0.0,,2,54.0,0.0,0.5625,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,SaleRo0,2021,NYJ,1,1,1,0,0,,0.0,0,0,0.0,0,0,,0.125,0.0,0.438,0.0,0.25,0.0,42.0,0,0.23529411764705882,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SaleRo0,2022,NYJ,2,2,1,0,0,,0.0,0,0,0.0,0,0,,0.125,0.0,0.438,0.0,0.25,0.0,43.0,0,0.4117647058823529,0.0,0.0,,2,42.0,0.0,0.23529411764705882,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,SaleRo0,2023,NYJ,3,3,1,0,0,,0.0,0,0,0.0,0,0,,0.125,0.0,0.438,0.0,0.25,0.0,44.0,0,0.4117647058823529,0.0,0.0,,3,43.0,0.0,0.4117647058823529,0.0,0.0,,2.0,42.0,0.0,0.23529411764705882,0.0,0.0,,1.0,,,,,,,,,,,,,,
1,SaleRo0,2024,NYJ,4,4,1,0,0,,0.0,0,0,0.0,0,0,,0.125,0.0,0.438,0.0,0.25,0.0,45.0,0,0.4,0.0,0.0,,4,44.0,0.0,0.4117647058823529,0.0,0.0,,3.0,43.0,0.0,0.4117647058823529,0.0,0.0,,2.0,42.0,0.0,0.23529411764705882,0.0,0.0,,1.0,,,,,,,
0,SaunAl0,1987,SDG,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.25,0.0,0.5,0.0,0.438,0.0,40.0,0,0.5333333333333333,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,SaunAl0,1988,SDG,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.25,0.0,0.5,0.0,0.438,0.0,41.0,0,0.375,0.0,0.0,,2,40.0,0.0,0.5333333333333333,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,SchiGr0,2012,TAM,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.25,0.0,0.625,0.0,0.188,0.0,46.0,0,0.4375,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,SchiGr0,2013,TAM,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.25,0.0,0.625,0.0,0.188,0.0,47.0,0,0.25,0.0,0.0,,2,46.0,0.0,0.4375,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,SchmJo0,1970,DET,1,1,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,38.0,2,0.7142857142857143,0.0,0.008,7.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SchmJo0,1971,DET,2,2,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,39.0,0,0.5384615384615384,0.0,0.0,,2,38.0,2.0,0.7142857142857143,0.0,0.008,7.0,1.0,,,,,,,,,,,,,,,,,,,,,
1,SchmJo0,1972,DET,3,3,0,0,0,,0.0,0,0,0.0,0,0,,,,,,,,40.0,0,0.6153846153846154,0.0,0.0,,3,39.0,0.0,0.5384615384615384,0.0,0.0,,2.0,38.0,2.0,0.7142857142857143,0.0,0.008,7.0,1.0,,,,,,,,,,,,,,
1,SchnHo0,1973,BAL,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.357,0.0,0.714,3.0,0.846,5.0,39.0,0,0.2857142857142857,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SchoBr0,2025,DAL,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.412,0.0,0.706,1.0,0.706,2.0,52.0,0,0.4375,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SchoMa0,1985,CLE,1,1,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.563,0.0,0.444,1.0,42.0,2,0.5,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SchoMa0,1986,CLE,2,2,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.563,0.0,0.444,1.0,43.0,3,0.75,1.0,0.226,2.0,2,42.0,2.0,0.5,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
0,SchoMa0,1987,CLE,3,3,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.563,0.0,0.444,1.0,44.0,3,0.6666666666666666,1.0,0.0,,3,43.0,3.0,0.75,1.0,0.226,2.0,2.0,42.0,2.0,0.5,0.0,0.0,,1.0,,,,,,,,,,,,,,
1,SchoMa0,1988,CLE,4,4,0,0,0,,0.0,0,0,0.0,0,0,,0.313,0.0,0.563,0.0,0.444,1.0,45.0,1,0.625,0.0,0.0,,4,44.0,3.0,0.6666666666666666,1.0,0.0,,3.0,43.0,3.0,0.75,1.0,0.226,2.0,2.0,42.0,2.0,0.5,0.0,0.0,,1.0,,,,,,,
0,SchoMa0,1989,KAN,5,1,0,1,4,0.6349206349206349,2.0,0,0,0.226,0,0,0.0,0.281,0.0,0.267,0.0,0.625,1.0,46.0,0,0.5333333333333333,0.0,0.05,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SchoMa0,1990,KAN,6,2,0,1,4,0.6349206349206349,2.0,0,0,0.226,0,0,0.0,0.281,0.0,0.267,0.0,0.625,1.0,47.0,1,0.6875,0.0,0.063,7.0,2,46.0,0.0,0.5333333333333333,0.0,0.05,6.0,1.0,,,,,,,,,,,,,,,,,,,,,
0,SchoMa0,1991,KAN,7,3,0,1,4,0.6349206349206349,2.0,0,0,0.226,0,0,0.0,0.281,0.0,0.267,0.0,0.625,1.0,48.0,2,0.625,1.0,0.0,,3,47.0,1.0,0.6875,0.0,0.063,7.0,2.0,46.0,0.0,0.5333333333333333,0.0,0.05,6.0,1.0,,,,,,,,,,,,,,
0,SchoMa0,1992,KAN,8,4,0,1,4,0.6349206349206349,2.0,0,0,0.226,0,0,0.0,0.281,0.0,0.267,0.0,0.625,1.0,49.0,1,0.625,0.0,0.0,,4,48.0,2.0,0.625,1.0,0.0,,3.0,47.0,1.0,0.6875,0.0,0.063,7.0,2.0,46.0,0.0,0.5333333333333333,0.0,0.05,6.0,1.0,,,,,,,
