,fired,prob,year,tm,id,age,round,win_pct,w_plyf,exp,tenure,tenure_over_500,tenure_w_plyf,tenure_coy_share,exp_coy_share,srs,ou,gm,owner,coy_share,coy_rank,poc,delta_1yr_win_pct,delta_2yr_win_pct,delta_3yr_win_pct,delta_1yr_plyf,delta_2yr_plyf,delta_3yr_plyf,pred,name,team,win_pct_proj,color1,color2,wins,losses,l_plyf,ou_line
1361,0,0.06,1981,MIA,ShulDo0,51,2.0,0.719,0.0,12,12,72,8.0,1.146,1.146,2.9,0.0,-1,1,0.036,3,0,0.219,0.094,0.031,2.0,0.0,1.0,0,Don Shula,MIA,0.719,008E97,F58220,11,4,1,11.0
1362,0,0.03,1981,WAS,GibbJo0,41,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Joe Gibbs,WAS,0.5,773141,FFB612,8,8,0,8.0
1363,0,0.02,1981,DEN,ReevDa0,37,0.0,0.0,0.0,1,1,4,0.0,0.012,0.012,1.3,0.0,1,1,0.012,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dan Reeves,DEN,0.625,002244,FB4F14,10,6,0,10.0
1364,0,0.0,1981,CIN,GregFo0,48,4.0,0.75,2.0,5,2,4,2.0,0.185,0.566,5.5,0.0,1,1,0.185,2,0,0.375,0.5,0.5,4.0,4.0,4.0,0,Forrest Gregg,CIN,0.75,FB4F14,000000,12,4,1,12.0
1365,0,0.15,1981,NYG,PerkRa0,40,2.0,0.563,1.0,3,3,-10,1.0,0.0,0.0,3.4,0.0,0,0,0.0,0,0,0.313,0.188,0.188,2.0,2.0,2.0,0,Ray Perkins,NYG,0.563,0B2265,A71930,9,7,1,9.0
1366,1,0.7,1981,NWE,ErhaRo0,49,0.0,0.125,0.0,4,4,-7,0.0,0.0,0.0,-3.7,0.0,0,0,0.0,0,0,-0.5,-0.438,-0.563,0.0,0.0,-2.0,1,Ron Erhardt,NWE,0.125,002244,C60C30,2,14,0,2.0
1367,0,0.17,1981,TAM,McKaJo0,58,2.0,0.563,0.0,6,6,-29,1.0,0.083,0.083,3.0,0.0,0,0,0.0,0,0,0.219,-0.062,0.25,2.0,-1.0,2.0,0,John McKay,TAM,0.563,D50A0A,34302B,9,7,1,9.0
1368,0,0.38,1981,STL,HaniJi0,48,0.0,0.438,0.0,2,2,-8,0.0,0.0,0.0,-4.7,0.0,1,0,0.0,0,0,-0.25,-0.125,-0.312,-1.0,-4.0,-3.0,0,Jim Hanifan,RAM,0.438,002244,B3995D,7,9,0,7.0
1369,0,0.68,1981,SEA,PateJa0,48,0.0,0.375,0.0,6,6,-22,0.0,0.302,0.302,-3.3,0.0,0,0,0.0,0,0,0.125,-0.188,-0.188,0.0,0.0,0.0,1,Jack Patera,SEA,0.375,002244,69BE28,6,10,0,6.0
1370,0,0.48,1981,DET,ClarMo0,44,0.0,0.5,0.0,5,4,-12,0.0,0.0,0.0,5.3,0.0,0,0,0.0,0,0,-0.063,0.375,0.062,0.0,0.0,0.0,0,Monte Clark,DET,0.5,005A8B,B0B7BC,8,8,0,8.0
1371,0,0.47,1981,GNB,StarBa0,47,0.0,0.5,0.0,7,7,-26,0.0,0.004,0.004,-1.7,0.0,0,0,0.0,0,0,0.156,0.187,-0.031,0.0,0.0,0.0,0,Bart Starr,GNB,0.5,203731,FFB612,8,8,0,8.0
1372,1,0.42,1981,BAL,McCoMi0,51,0.0,0.125,0.0,5,2,-14,0.0,0.0,0.08,-15.8,0.0,1,0,0.0,0,0,0.125,0.125,0.125,0.0,0.0,0.0,0,Mike McCormack,RAV,0.125,241773,9E7C0C,2,14,0,2.0
1373,0,0.4,1981,HOU,BileEd0,50,0.0,0.0,0.0,1,1,-2,0.0,0.0,0.0,-4.7,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Ed Biles,HTX,0.438,03202F,A71930,7,9,0,7.0
1374,0,0.21,1981,SFO,WalsBi0,50,5.0,0.813,3.0,3,3,-6,3.0,0.732,0.732,6.2,0.0,1,1,0.732,1,0,0.438,0.688,0.688,5.0,5.0,5.0,0,Bill Walsh,SFO,0.813,AA0000,B3995D,13,3,0,13.0
1375,1,0.37,1981,CHI,ArmsNe0,55,0.0,0.375,0.0,4,4,-4,0.0,0.0,0.0,-2.9,0.0,1,0,0.0,0,0,-0.063,-0.25,-0.063,0.0,-1.0,0.0,0,Neill Armstrong,CHI,0.375,0B162A,C83803,6,10,0,6.0
1376,0,0.36,1981,CLE,RutiSa0,49,0.0,0.313,0.0,4,4,2,0.0,0.285,0.285,-6.5,0.0,1,0,0.0,0,0,-0.375,-0.25,-0.187,-2.0,0.0,0.0,0,Sam Rutigliano,CLE,0.313,FB4F14,22150C,5,11,0,5.0
1377,0,0.23,1981,PIT,NollCh0,49,0.0,0.5,0.0,12,12,57,14.0,0.164,0.164,2.7,0.0,-1,1,0.0,0,0,-0.063,-0.25,-0.375,0.0,-5.0,-5.0,0,Chuck Noll,PIT,0.5,FFB612,C60C30,8,8,0,8.0
1378,0,0.21,1981,NOR,PhilBu0,58,0.0,0.0,0.0,7,1,-8,0.0,0.0,0.309,-9.5,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Bum Phillips,NOR,0.25,9F8958,000000,4,12,0,4.0
1379,0,0.36,1981,RAM,MalaRa0,51,0.0,0.375,0.0,4,4,12,3.0,0.0,0.0,-2.4,0.0,1,0,0.0,0,0,-0.313,-0.188,-0.375,-1.0,-4.0,-3.0,0,Ray Malavasi,RAM,0.375,002244,B3995D,6,10,0,6.0
1380,0,0.07,1980,RAM,MalaRa0,50,1.0,0.688,0.0,3,3,16,3.0,0.0,0.0,6.5,0.0,1,0,0.0,0,0,0.125,-0.062,-0.026,-3.0,-2.0,-1.0,0,Ray Malavasi,RAM,0.688,002244,B3995D,11,5,1,11.0
1381,0,0.15,1980,PIT,NollCh0,48,0.0,0.563,0.0,11,11,57,14.0,0.164,0.164,2.3,0.0,-1,1,0.0,0,0,-0.187,-0.312,-0.08,-5.0,-5.0,-2.0,0,Chuck Noll,PIT,0.563,FFB612,C60C30,9,7,0,9.0
1382,0,0.14,1980,DAL,LandTo0,56,3.0,0.75,2.0,11,11,74,16.0,0.18,0.18,8.0,0.0,1,1,0.0,0,0,0.062,0.0,-0.107,1.0,-1.0,-2.0,0,Tom Landry,DAL,0.75,002244,B0B7BC,12,4,1,12.0
1383,0,0.13,1980,MIN,GranBu0,53,2.0,0.563,0.0,11,11,58,7.0,0.117,0.117,-0.3,0.0,-1,-1,0.0,0,0,0.125,0.032,-0.08,2.0,0.0,-1.0,0,Bud Grant,MIN,0.563,4F2683,FFC62F,9,7,1,9.0
1384,1,0.12,1980,HOU,PhilBu0,57,0.0,0.688,0.0,6,6,20,4.0,0.309,0.309,1.6,0.0,1,0,0.0,0,0,0.688,0.688,0.688,0.0,0.0,0.0,0,Bum Phillips,HTX,0.688,03202F,A71930,11,5,1,11.0
1385,0,0.09,1980,SDG,CoryDo0,56,3.0,0.688,1.0,8,3,18,1.0,0.119,0.798,6.0,0.0,1,1,0.0,0,0,-0.062,0.125,0.188,1.0,3.0,3.0,0,Don Coryell,SDG,0.688,002244,0073CF,11,5,1,11.0
1386,0,0.03,1980,ATL,BennLe0,42,2.0,0.75,0.0,4,4,6,1.0,0.422,0.422,7.8,0.0,1,0,0.315,2,0,0.375,0.187,0.25,2.0,0.0,2.0,0,Leeman Bennett,ATL,0.75,A71930,A5ACAF,12,4,1,12.0
1387,0,0.04,1980,BUF,KnoxCh0,48,2.0,0.688,0.0,8,3,-2,0.0,0.327,0.878,3.9,0.0,-1,1,0.327,1,0,0.25,0.375,0.474,2.0,2.0,2.0,0,Chuck Knox,BUF,0.688,00338D,C60C30,11,5,1,11.0
1388,0,0.02,1980,CIN,GregFo0,47,0.0,0.0,0.0,4,1,-4,0.0,0.0,0.381,-3.7,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Forrest Gregg,CIN,0.375,FB4F14,000000,6,10,0,6.0
1389,0,0.01,1980,CLE,RutiSa0,48,2.0,0.688,0.0,3,3,8,0.0,0.285,0.285,1.8,0.0,1,0,0.214,3,0,0.125,0.188,0.259,2.0,2.0,2.0,0,Sam Rutigliano,CLE,0.688,FB4F14,22150C,11,5,1,11.0
1390,0,0.0,1980,OAK,FlorTo0,43,5.0,0.688,4.0,2,2,8,4.0,0.048,0.048,4.2,0.0,1,1,0.048,4,1,0.125,0.125,-0.098,5.0,5.0,2.0,0,Tom Flores,RAI,0.688,A5ACAF,000000,11,5,0,11.0
1391,0,0.2,1980,NWE,ErhaRo0,48,0.0,0.625,0.0,3,3,5,0.0,0.0,0.0,6.5,0.0,0,0,0.0,0,0,0.062,-0.063,-0.018,0.0,-2.0,0.0,0,Ron Erhardt,NWE,0.625,002244,C60C30,10,6,0,10.0
1392,0,0.2,1980,MIA,ShulDo0,50,0.0,0.5,0.0,11,11,65,8.0,1.11,1.11,-1.6,0.0,-1,1,0.0,0,0,-0.125,-0.188,-0.214,-2.0,-1.0,0.0,0,Don Shula,MIA,0.5,008E97,F58220,8,8,0,8.0
1393,0,0.0,1980,PHI,VermDi0,44,4.0,0.75,2.0,5,5,6,3.0,0.429,0.429,9.7,0.0,1,1,0.0,0,0,0.062,0.187,0.393,2.0,3.0,4.0,0,Dick Vermeil,PHI,0.75,004953,A5ACAF,12,4,1,12.0
1394,0,0.22,1980,KAN,LevyMa0,55,0.0,0.5,0.0,3,3,-10,0.0,0.0,0.0,-0.5,0.0,1,1,0.0,0,0,0.062,0.25,0.357,0.0,0.0,0.0,0,Marv Levy,KAN,0.5,E31837,FFB612,8,8,0,8.0
1395,0,0.35,1980,TAM,McKaJo0,57,0.0,0.344,0.0,5,5,-31,1.0,0.083,0.083,-5.1,0.0,0,0,0.0,0,0,-0.281,0.031,0.201,-3.0,0.0,0.0,0,John McKay,TAM,0.344,D50A0A,34302B,5,10,0,5.0
1396,1,0.26,1980,WAS,PardJa0,44,0.0,0.375,0.0,6,3,0,0.0,0.357,0.366,-1.1,0.0,1,1,0.0,0,0,-0.25,-0.125,-0.268,0.0,0.0,0.0,0,Jack Pardee,WAS,0.375,773141,FFB612,6,10,0,6.0
1397,0,0.54,1980,GNB,StarBa0,46,0.0,0.344,0.0,6,6,-26,0.0,0.004,0.004,-9.0,0.0,0,0,0.0,0,0,0.031,-0.187,0.058,0.0,0.0,0.0,1,Bart Starr,GNB,0.344,203731,FFB612,5,10,0,5.0
1398,0,0.52,1980,NYJ,MichWa0,51,0.0,0.25,0.0,4,4,-16,0.0,0.25,0.25,-5.1,0.0,1,0,0.0,0,0,-0.25,-0.25,0.036,0.0,0.0,0.0,1,Walt Michaels,NYJ,0.25,203731,000000,4,12,0,4.0
1399,0,0.46,1980,SEA,PateJa0,47,0.0,0.25,0.0,5,5,-18,0.0,0.302,0.302,-5.3,0.0,0,0,0.0,0,0,-0.313,-0.313,-0.107,0.0,0.0,0.0,0,Jack Patera,SEA,0.25,002244,69BE28,4,12,0,4.0
1400,0,0.36,1980,CHI,ArmsNe0,54,0.0,0.438,0.0,3,3,0,0.0,0.0,0.0,1.4,0.0,1,0,0.0,0,0,-0.187,0.0,-0.205,-1.0,0.0,-2.0,0,Neill Armstrong,CHI,0.438,0B162A,C83803,7,9,0,7.0
1401,0,0.37,1980,STL,HaniJi0,47,1.0,0.0,0.0,1,1,-6,0.0,0.0,0.0,-2.4,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Jim Hanifan,RAM,0.313,002244,B3995D,5,11,0,5.0
1402,0,0.29,1980,BAL,McCoMi0,50,0.0,0.471,0.0,4,1,-2,0.0,0.0,0.08,-1.5,0.0,1,0,0.0,0,0,-0.235,-0.294,-0.117,-2.0,-3.0,-1.0,0,Mike McCormack,RAV,0.438,241773,9E7C0C,7,9,0,7.0
1403,0,0.28,1980,NYG,PerkRa0,39,0.0,0.25,0.0,2,2,-12,0.0,0.0,0.0,-9.7,0.0,0,0,0.0,0,0,-0.125,-0.125,-0.107,0.0,0.0,0.0,0,Ray Perkins,NYG,0.25,0B2265,A71930,4,12,0,4.0
1404,1,0.27,1980,DEN,MillRe0,53,0.0,0.5,0.0,4,4,18,2.0,0.69,0.69,0.5,0.0,1,0,0.0,0,0,-0.125,-0.125,-0.357,-1.0,-2.0,-4.0,0,Red Miller,DEN,0.5,002244,FB4F14,8,8,0,8.0
1405,0,0.27,1980,SFO,WalsBi0,49,0.0,0.375,0.0,2,2,-16,0.0,0.0,0.0,-6.3,0.0,1,1,0.0,0,0,0.25,0.25,0.018,0.0,0.0,0.0,0,Bill Walsh,SFO,0.375,AA0000,B3995D,6,10,0,6.0
1406,0,0.26,1980,DET,ClarMo0,43,0.0,0.563,0.0,4,3,-12,0.0,0.0,0.0,1.7,0.0,0,0,0.0,0,0,0.438,0.125,0.134,0.0,0.0,0.0,0,Monte Clark,DET,0.563,005A8B,B0B7BC,9,7,0,9.0
1407,0,0.06,1979,NOR,NolaDi0,47,0.0,0.5,0.0,8,2,-2,0.0,0.0,0.115,-1.2,0.0,1,0,0.0,0,0,0.062,0.286,0.214,0.0,0.0,0.0,0,Dick Nolan,NOR,0.5,9F8958,000000,8,8,0,8.0
1408,0,0.11,1979,MIA,ShulDo0,49,2.0,0.625,0.0,10,10,65,8.0,1.11,1.11,4.3,0.0,-1,1,0.0,0,0,-0.063,-0.089,0.196,1.0,2.0,2.0,0,Don Shula,MIA,0.625,008E97,F58220,10,6,1,10.0
1409,0,0.1,1979,CHI,ArmsNe0,53,1.0,0.625,0.0,2,2,2,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.187,-0.018,0.125,1.0,-1.0,1.0,0,Neill Armstrong,CHI,0.625,0B162A,C83803,10,6,1,10.0
1410,0,0.1,1979,BUF,KnoxCh0,47,0.0,0.438,0.0,7,2,-8,0.0,0.0,0.551,-0.2,0.0,-1,1,0.0,0,0,0.125,0.224,0.295,0.0,0.0,0.0,0,Chuck Knox,BUF,0.438,00338D,C60C30,7,9,0,7.0
1411,0,0.1,1979,KAN,LevyMa0,54,0.0,0.438,0.0,2,2,-10,0.0,0.0,0.0,1.4,0.0,1,1,0.0,0,0,0.188,0.295,0.081,0.0,0.0,0.0,0,Marv Levy,KAN,0.438,E31837,FFB612,7,9,0,7.0
1412,0,0.09,1979,RAM,MalaRa0,49,4.0,0.563,2.0,2,2,10,3.0,0.0,0.0,-0.6,0.0,1,0,0.0,0,0,-0.187,-0.151,-0.187,1.0,2.0,1.0,0,Ray Malavasi,RAM,0.563,002244,B3995D,9,7,1,9.0
1413,0,0.0,1979,PHI,VermDi0,43,2.0,0.688,1.0,4,4,-2,1.0,0.429,0.429,2.7,0.0,1,1,0.274,2,0,0.125,0.331,0.402,1.0,2.0,2.0,0,Dick Vermeil,PHI,0.688,004953,A5ACAF,11,5,1,11.0
1414,0,0.06,1979,HOU,PhilBu0,56,0.0,0.688,2.0,5,5,14,4.0,0.309,0.309,4.4,0.0,1,0,0.048,6,0,0.688,0.688,0.688,0.0,0.0,0.0,0,Bum Phillips,HTX,0.688,03202F,A71930,11,5,1,11.0
1415,0,0.04,1979,CLE,RutiSa0,47,0.0,0.563,0.0,2,2,2,0.0,0.071,0.071,3.0,0.0,1,0,0.071,5,0,0.063,0.134,-0.08,0.0,0.0,0.0,0,Sam Rutigliano,CLE,0.563,FB4F14,22150C,9,7,0,9.0
1416,0,0.03,1979,PIT,NollCh0,47,5.0,0.75,3.0,10,10,55,14.0,0.164,0.164,11.9,0.0,-1,1,0.0,0,0,-0.125,0.107,0.036,0.0,3.0,2.0,0,Chuck Noll,PIT,0.75,FFB612,C60C30,12,4,0,12.0
1417,0,0.02,1979,SDG,CoryDo0,55,2.0,0.75,0.0,7,2,12,0.0,0.119,0.798,11.8,0.0,1,1,0.119,3,0,0.187,0.25,0.321,2.0,2.0,2.0,0,Don Coryell,SDG,0.75,002244,0073CF,12,4,1,12.0
1418,0,0.02,1979,WAS,PardJa0,43,0.0,0.625,0.0,5,2,4,0.0,0.357,0.366,2.5,0.0,1,1,0.357,1,0,0.125,-0.018,-0.089,0.0,0.0,-2.0,0,Jack Pardee,WAS,0.625,773141,FFB612,10,6,0,10.0
1419,0,0.12,1979,TAM,McKaJo0,56,3.0,0.625,1.0,4,4,-26,1.0,0.083,0.083,-2.8,0.0,0,0,0.083,4,0,0.312,0.482,0.625,3.0,3.0,3.0,0,John McKay,TAM,0.625,D50A0A,34302B,10,6,1,10.0
1420,0,0.13,1979,DEN,MillRe0,52,1.0,0.625,0.0,3,3,18,2.0,0.69,0.69,4.1,0.0,1,0,0.0,0,0,0.0,-0.232,-0.018,-1.0,-3.0,1.0,0,Red Miller,DEN,0.625,002244,FB4F14,10,6,1,10.0
1421,0,0.13,1979,DAL,LandTo0,55,2.0,0.688,0.0,10,10,66,14.0,0.18,0.18,3.3,0.0,1,1,0.0,0,0,-0.062,-0.169,-0.098,-2.0,-3.0,0.0,0,Tom Landry,DAL,0.688,002244,B0B7BC,11,5,1,11.0
1422,0,0.29,1979,BAL,MarcTe0,48,0.0,0.313,0.0,5,5,8,0.0,0.672,0.672,-3.5,0.0,-1,0,0.0,0,0,0.313,0.313,0.313,0.0,0.0,0.0,0,Ted Marchibroda,RAV,0.313,241773,9E7C0C,5,11,0,5.0
1423,0,0.14,1979,SEA,PateJa0,46,0.0,0.563,0.0,4,4,-10,0.0,0.302,0.302,2.6,0.0,0,0,0.0,0,0,0.0,0.206,0.42,0.0,0.0,0.0,0,Jack Patera,SEA,0.563,002244,69BE28,9,7,0,9.0
1424,1,0.6,1979,CIN,RiceHo0,52,0.0,0.25,0.0,2,2,-11,0.0,0.0,0.0,-1.3,0.0,1,0,0.0,0,0,0.0,-0.321,-0.464,0.0,0.0,0.0,1,Homer Rice,CIN,0.25,FB4F14,000000,4,12,0,4.0
1425,0,0.55,1979,GNB,StarBa0,45,0.0,0.313,0.0,5,5,-21,0.0,0.004,0.004,-6.8,0.0,0,0,0.0,0,0,-0.218,0.027,-0.044,0.0,0.0,0.0,1,Bart Starr,GNB,0.313,203731,FFB612,5,11,0,5.0
1426,0,0.51,1979,ATL,BennLe0,41,0.0,0.375,0.0,3,3,-2,1.0,0.107,0.107,-6.6,0.0,1,0,0.0,0,0,-0.188,-0.125,0.089,-2.0,0.0,0.0,1,Leeman Bennett,ATL,0.375,A71930,A5ACAF,6,10,0,6.0
1427,0,0.3,1979,MIN,GranBu0,52,0.0,0.438,0.0,10,10,56,7.0,0.117,0.117,-7.5,0.0,-1,-1,0.0,0,0,-0.093,-0.205,-0.383,-2.0,-3.0,-4.0,0,Bud Grant,MIN,0.438,4F2683,FFC62F,7,9,0,7.0
1428,0,0.61,1979,DET,ClarMo0,42,0.0,0.125,0.0,3,2,-14,0.0,0.0,0.0,-11.0,0.0,0,0,0.0,0,0,-0.313,-0.304,-0.304,0.0,0.0,0.0,1,Monte Clark,DET,0.125,005A8B,B0B7BC,2,14,0,2.0
1429,0,0.21,1979,NYJ,MichWa0,50,0.0,0.5,0.0,3,3,-8,0.0,0.25,0.25,-2.9,0.0,1,0,0.0,0,0,0.0,0.286,0.286,0.0,0.0,0.0,0,Walt Michaels,NYJ,0.5,203731,000000,8,8,0,8.0
1430,0,0.18,1979,OAK,FlorTo0,42,0.0,0.176,0.0,1,1,2,0.0,0.0,0.0,3.8,0.0,1,1,0.0,0,1,-0.059,-0.295,-0.177,0.0,0.0,0.0,0,Tom Flores,RAI,0.563,A5ACAF,000000,9,7,0,9.0
1431,0,0.16,1979,NWE,ErhaRo0,47,0.0,0.563,0.0,2,2,1,0.0,0.0,0.0,5.1,0.0,0,0,0.0,0,0,-0.125,-0.08,-0.223,-2.0,0.0,-2.0,0,Ron Erhardt,NWE,0.563,002244,C60C30,9,7,0,9.0
1432,0,0.15,1979,NYG,PerkRa0,38,0.0,0.2,0.0,1,1,-4,0.0,0.0,0.0,-6.1,0.0,0,0,0.0,0,0,0.024,-0.153,-0.359,0.0,0.0,-2.0,0,Ray Perkins,NYG,0.375,0B2265,A71930,6,10,0,6.0
1433,0,0.21,1979,SFO,WalsBi0,48,0.0,0.0,0.0,1,1,-12,0.0,0.0,0.0,-7.4,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Bill Walsh,SFO,0.125,AA0000,B3995D,2,14,0,2.0
1434,0,0.05,1978,RAM,MalaRa0,48,3.0,0.0,1.0,1,1,8,1.0,0.0,0.0,3.2,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Ray Malavasi,RAM,0.75,002244,B3995D,12,4,1,12.0
1435,0,0.08,1978,DAL,LandTo0,54,4.0,0.75,2.0,9,9,60,14.0,0.18,0.18,11.0,0.0,1,1,0.012,8,0,-0.107,-0.036,0.036,-1.0,2.0,0.0,0,Tom Landry,DAL,0.75,002244,B0B7BC,12,4,1,12.0
1436,0,0.07,1978,CHI,ArmsNe0,52,0.0,0.0,0.0,1,1,-2,0.0,0.0,0.0,-2.4,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Neill Armstrong,CHI,0.438,0B162A,C83803,7,9,0,7.0
1437,1,0.05,1978,NWE,FairCh0,45,2.0,0.733,0.0,6,6,7,0.0,0.459,0.459,5.0,0.0,0,0,0.024,7,0,0.09,-0.053,0.519,2.0,0.0,2.0,0,Chuck Fairbanks,NWE,0.733,002244,C60C30,11,4,1,11.0
1438,0,0.05,1978,KAN,LevyMa0,53,0.0,0.0,0.0,1,1,-8,0.0,0.0,0.0,-4.4,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Marv Levy,KAN,0.25,E31837,FFB612,4,12,0,4.0
1439,0,0.04,1978,CLE,RutiSa0,46,0.0,0.294,0.0,1,1,0,0.0,0.0,0.0,-2.0,0.0,1,0,0.0,0,0,0.118,-0.353,-0.118,0.0,-1.0,0.0,0,Sam Rutigliano,CLE,0.5,FB4F14,22150C,8,8,0,8.0
1440,0,0.04,1978,NYJ,MichWa0,49,0.0,0.5,0.0,2,2,-8,0.0,0.25,0.25,1.1,0.0,1,0,0.25,2,0,0.286,0.286,0.286,0.0,0.0,0.0,0,Walt Michaels,NYJ,0.5,203731,000000,8,8,0,8.0
1441,0,0.04,1978,DEN,MillRe0,51,2.0,0.625,0.0,2,2,14,2.0,0.69,0.69,5.0,0.0,1,0,0.0,0,0,-0.232,-0.018,0.196,-2.0,2.0,2.0,0,Red Miller,DEN,0.625,002244,FB4F14,10,6,1,10.0
1442,0,0.1,1978,DET,ClarMo0,41,0.0,0.0,0.0,2,1,-2,0.0,0.0,0.0,-1.8,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Monte Clark,DET,0.438,005A8B,B0B7BC,7,9,0,7.0
1443,0,0.03,1978,PHI,VermDi0,42,1.0,0.563,0.0,3,3,-8,0.0,0.155,0.155,2.3,0.0,1,1,0.155,3,0,0.206,0.277,0.277,1.0,1.0,1.0,0,Dick Vermeil,PHI,0.563,004953,A5ACAF,9,7,1,9.0
1444,0,0.02,1978,PIT,NollCh0,46,5.0,0.875,3.0,9,9,47,11.0,0.164,0.164,8.2,0.0,-1,1,0.006,9,0,0.232,0.161,0.018,3.0,2.0,0.0,0,Chuck Noll,PIT,0.875,FFB612,C60C30,14,2,0,14.0
1445,0,0.09,1978,HOU,PhilBu0,55,0.0,0.625,2.0,4,4,8,2.0,0.261,0.261,-0.4,0.0,1,0,0.107,4,0,0.625,0.625,0.625,0.0,0.0,0.0,0,Bum Phillips,HTX,0.625,03202F,A71930,10,6,1,10.0
1446,0,0.03,1978,MIA,ShulDo0,48,1.0,0.688,0.0,9,9,61,8.0,1.11,1.11,7.6,0.0,-1,1,0.004,10,0,-0.026,0.259,-0.026,1.0,1.0,1.0,0,Don Shula,MIA,0.688,008E97,F58220,11,5,1,11.0
1447,0,0.1,1978,ATL,BennLe0,40,2.0,0.563,1.0,2,2,2,1.0,0.107,0.107,-4.6,0.0,1,0,0.095,5,0,0.063,0.277,0.277,2.0,2.0,2.0,0,Leeman Bennett,ATL,0.563,A71930,A5ACAF,9,7,1,9.0
1448,0,0.27,1978,MIN,GranBu0,51,2.0,0.531,0.0,9,9,58,7.0,0.117,0.117,-0.2,0.0,-1,-1,0.0,0,0,-0.112,-0.29,-0.326,-1.0,-2.0,0.0,0,Bud Grant,MIN,0.531,4F2683,FFC62F,8,7,1,8.0
1449,0,0.43,1978,BAL,MarcTe0,47,0.0,0.313,0.0,4,4,14,0.0,0.672,0.672,-8.8,0.0,-1,0,0.0,0,0,0.313,0.313,0.313,0.0,0.0,0.0,0,Ted Marchibroda,RAV,0.313,241773,9E7C0C,5,11,0,5.0
1450,0,0.39,1978,STL,WilkBu0,62,3.0,0.0,0.0,1,1,-4,0.0,0.0,0.0,-2.5,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Bud Wilkinson,RAM,0.375,002244,B3995D,6,10,0,6.0
1451,0,0.32,1978,TAM,McKaJo0,55,0.0,0.313,0.0,3,3,-30,0.0,0.0,0.0,-3.3,0.0,0,0,0.0,0,0,0.17,0.313,0.313,0.0,0.0,0.0,0,John McKay,TAM,0.313,D50A0A,34302B,5,11,0,5.0
1452,1,0.29,1978,NYG,McVaJo0,47,0.0,0.375,0.0,3,3,-9,0.0,0.0,0.0,-2.5,0.0,0,0,0.0,0,0,0.018,0.161,0.018,0.0,0.0,0.0,0,John McVay,NYG,0.375,0B2265,A71930,6,10,0,6.0
1453,0,0.11,1978,NOR,NolaDi0,46,0.0,0.0,0.0,7,1,-2,0.0,0.0,0.115,-1.7,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Dick Nolan,NOR,0.438,9F8958,000000,7,9,0,7.0
1454,0,0.26,1978,GNB,StarBa0,44,0.0,0.531,0.0,4,4,-15,0.0,0.004,0.004,-0.6,0.0,0,0,0.004,11,0,0.245,0.174,0.245,0.0,0.0,0.0,0,Bart Starr,GNB,0.531,203731,FFB612,8,7,0,8.0
1455,0,0.19,1978,SEA,PateJa0,45,0.0,0.563,0.0,3,3,-12,0.0,0.302,0.302,-0.4,0.0,0,0,0.298,1,0,0.206,0.42,0.563,0.0,0.0,0.0,0,Jack Patera,SEA,0.563,002244,69BE28,9,7,0,9.0
1456,0,0.18,1978,WAS,PardJa0,42,0.0,0.0,0.0,4,1,0,0.0,0.0,0.009,-0.4,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,Jack Pardee,WAS,0.5,773141,FFB612,8,8,0,8.0
1457,0,0.15,1978,BUF,KnoxCh0,46,0.0,0.706,0.0,6,1,-6,0.0,0.0,0.551,-3.3,0.0,1,1,0.0,0,0,-0.059,0.059,-0.107,-1.0,0.0,0.0,0,Chuck Knox,BUF,0.313,00338D,C60C30,5,11,0,5.0
1458,0,0.22,1978,OAK,MaddJo0,42,0.0,0.563,0.0,9,9,60,8.0,0.087,0.087,2.6,0.0,1,1,0.0,0,0,-0.223,-0.366,-0.223,-3.0,-5.0,-3.0,0,John Madden,RAI,0.563,A5ACAF,000000,9,7,0,9.0
1459,0,0.07,1977,MIA,ShulDo0,47,0.0,0.714,0.0,8,8,55,8.0,1.106,1.106,7.8,0.0,1,1,0.298,2,0,0.285,0.0,-0.072,0.0,0.0,-2.0,0,Don Shula,MIA,0.714,008E97,F58220,10,4,0,10.0
