,fired,year,tm,id,age,round,win_pct,w_plyf,exp,tenure,tenure_over_500,tenure_w_plyf,tenure_coy_share,exp_coy_share,srs,ou,gm,owner,coy_share,coy_rank,poc,delta_1yr_win_pct,delta_2yr_win_pct,delta_3yr_win_pct,delta_1yr_plyf,delta_2yr_plyf,delta_3yr_plyf,pred,prob,name,team,win_pct_proj,color1,color2,wins,losses,l_plyf,ou_line
1276,0,1983,STL,HaniJi0,50,2.0,0.531,0.0,4,4,-6,0.0,0.024,0.024,-1.1,0.0,-1,-1,0.0,0,0,0.309,0.156,-0.157,2,2,1,0,0.17,Jim Hanifan,RAM,0.531,002244,B3995D,8,7,0,8.0
1277,0,1983,RAM,RobiJo0,48,2.0,0.0,1.0,1,1,2,1.0,0.119,0.119,2.9,0.0,1,1,0.119,3,0,0.0,0.0,0.0,0,0,0,0,0.0,John Robinson,RAM,0.563,002244,B3995D,9,7,1,9.0
1278,1,1983,BAL,KushFr0,54,0.0,0.438,0.0,2,2,-10,0.0,0.048,0.048,-6.9,0.0,0,0,0.048,7,0,0.438,0.438,0.438,0,0,0,0,0.15,Frank Kush,RAV,0.438,241773,9E7C0C,7,9,0,7.0
1279,0,1983,PIT,NollCh0,51,2.0,0.625,0.0,14,14,64,14.0,0.331,0.331,-0.1,0.0,-1,1,0.167,2,0,-0.042,0.125,0.062,1,2,2,0,0.09,Chuck Noll,PIT,0.625,FFB612,C60C30,10,6,1,10.0
1280,0,1983,SFO,WalsBi0,52,3.0,0.625,1.0,5,5,-5,4.0,0.732,0.732,8.7,0.0,-1,1,0.0,0,0,0.292,-0.188,0.25,3,-2,3,0,0.15,Bill Walsh,SFO,0.625,AA0000,B3995D,10,6,1,10.0
1281,0,1983,DAL,LandTo0,59,1.0,0.75,0.0,14,14,93,19.0,0.311,0.311,8.5,0.0,1,1,0.036,9,0,0.083,0.0,0.0,-2,-2,-2,0,0.1,Tom Landry,DAL,0.75,002244,B0B7BC,12,4,1,12.0
1282,0,1983,NOR,PhilBu0,60,0.0,0.5,0.0,9,3,-9,0.0,0.012,0.321,0.0,0.0,1,0,0.012,10,0,0.056,0.25,0.437,0,0,0,0,0.13,Bum Phillips,NOR,0.5,9F8958,000000,8,8,0,8.0
1283,0,1983,SEA,KnoxCh0,51,3.0,0.0,2.0,11,1,2,2.0,0.06,0.938,1.5,0.0,1,1,0.06,5,0,0.0,0.0,0.0,0,0,0,0,0.06,Chuck Knox,SEA,0.563,002244,69BE28,9,7,1,9.0
1284,0,1983,MIN,GranBu0,56,0.0,0.5,0.0,14,14,57,8.0,0.117,0.117,-3.1,0.0,-1,-1,0.0,0,0,-0.056,0.062,-0.063,-2,0,-2,0,0.26,Bud Grant,MIN,0.5,4F2683,FFC62F,8,8,0,8.0
1285,0,1983,NYG,ParcBi0,42,0.0,0.0,0.0,1,1,-9,0.0,0.0,0.0,-2.1,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.32,Bill Parcells,NYG,0.219,0B2265,A71930,3,12,0,3.0
1286,0,1983,MIA,ShulDo0,53,2.0,0.75,0.0,14,14,85,11.0,1.266,1.266,7.7,0.0,-1,1,0.06,6,0,-0.028,0.031,0.25,-2,0,2,0,0.02,Don Shula,MIA,0.75,008E97,F58220,12,4,1,12.0
1287,0,1983,RAI,FlorTo0,46,5.0,0.75,3.0,5,2,15,4.0,0.203,0.251,6.8,0.0,1,1,0.036,8,1,-0.139,0.312,0.062,3,5,0,0,0.02,Tom Flores,RAI,0.75,A5ACAF,000000,12,4,0,12.0
1288,0,1983,CLE,RutiSa0,51,0.0,0.563,0.0,6,6,3,0.0,0.285,0.285,-2.2,0.0,0,0,0.0,0,0,0.119,0.25,-0.125,-1,0,-2,0,0.32,Sam Rutigliano,CLE,0.563,FB4F14,22150C,9,7,0,9.0
1289,0,1983,ATL,HennDa0,41,0.0,0.0,0.0,1,1,-2,0.0,0.0,0.0,0.9,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.19,Dan Henning,ATL,0.438,A71930,A5ACAF,7,9,0,7.0
1290,1,1983,GNB,StarBa0,49,0.0,0.5,0.0,9,9,-24,1.0,0.004,0.004,-1.9,0.0,0,0,0.0,0,0,-0.111,0.0,0.156,-2,0,0,1,0.51,Bart Starr,GNB,0.5,203731,FFB612,8,8,0,8.0
1291,0,1983,TAM,McKaJo0,60,0.0,0.125,0.0,8,8,-40,1.0,0.083,0.083,-9.0,0.0,0,0,0.0,0,0,-0.431,-0.438,-0.219,-1,-2,0,1,0.74,John McKay,TAM,0.125,D50A0A,34302B,2,14,0,2.0
1292,1,1982,NYG,PerkRa0,41,0.0,0.444,0.0,4,4,-11,1.0,0.0,0.0,1.0,0.0,0,0,0.0,0,0,-0.119,0.194,0.069,-2,0,0,0,0.41,Ray Perkins,NYG,0.444,0B2265,A71930,4,5,0,4.0
1293,0,1982,TAM,McKaJo0,59,1.0,0.556,0.0,7,7,-28,1.0,0.083,0.083,0.9,0.0,0,0,0.0,0,0,-0.007,0.212,-0.069,-1,1,-2,0,0.25,John McKay,TAM,0.556,D50A0A,34302B,5,4,1,5.0
1294,0,1982,WAS,GibbJo0,42,5.0,0.889,4.0,2,2,7,4.0,0.583,0.583,7.4,0.0,1,1,0.583,1,0,0.389,0.514,0.264,5,5,5,0,0.02,Joe Gibbs,WAS,0.889,773141,FFB612,8,1,0,8.0
1295,0,1982,CIN,GregFo0,49,1.0,0.778,0.0,6,3,9,2.0,0.185,0.566,3.6,0.0,1,1,0.0,0,0,0.028,0.403,0.528,-3,1,1,0,0.01,Forrest Gregg,CIN,0.778,FB4F14,000000,7,2,1,7.0
1296,0,1982,BAL,KushFr0,53,0.0,0.0,0.0,1,1,-8,0.0,0.0,0.0,-8.8,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.23,Frank Kush,RAV,0.056,241773,9E7C0C,0,8,0,0.0
1297,1,1982,BUF,KnoxCh0,50,0.0,0.444,0.0,10,5,1,1.0,0.327,0.878,1.5,0.0,-1,1,0.0,0,0,-0.181,-0.244,0.006,-2,-2,0,0,0.12,Chuck Knox,BUF,0.444,00338D,C60C30,4,5,0,4.0
1298,1,1982,ATL,BennLe0,44,1.0,0.556,0.0,6,6,5,1.0,0.446,0.446,-3.8,0.0,0,0,0.024,5,0,0.118,-0.194,0.181,1,-1,1,0,0.09,Leeman Bennett,ATL,0.556,A71930,A5ACAF,5,4,1,5.0
1299,0,1982,PIT,NollCh0,50,1.0,0.667,0.0,13,13,60,14.0,0.164,0.164,5.2,0.0,-1,1,0.0,0,0,0.167,0.104,-0.083,1,1,-4,0,0.06,Chuck Noll,PIT,0.667,FFB612,C60C30,6,3,1,6.0
1300,0,1982,DEN,ReevDa0,38,0.0,0.222,0.0,2,2,-1,0.0,0.012,0.012,-9.7,0.0,1,1,0.0,0,0,-0.403,-0.278,-0.403,0,0,-1,1,0.52,Dan Reeves,DEN,0.222,002244,FB4F14,2,7,0,2.0
1301,0,1982,DAL,LandTo0,58,3.0,0.667,2.0,13,13,85,19.0,0.275,0.275,8.2,0.0,1,1,0.071,3,0,-0.083,-0.083,-0.021,0,0,1,0,0.05,Tom Landry,DAL,0.667,002244,B0B7BC,6,3,1,6.0
1302,0,1982,SFO,WalsBi0,51,0.0,0.333,0.0,4,4,-9,3.0,0.732,0.732,-2.4,0.0,1,1,0.0,0,0,-0.48,-0.042,0.208,-5,0,0,0,0.41,Bill Walsh,SFO,0.333,AA0000,B3995D,3,6,0,3.0
1303,1,1982,NYJ,MichWa0,53,3.0,0.667,2.0,6,6,-8,2.0,0.262,0.262,10.5,0.0,0,0,0.0,0,0,0.011,0.417,0.167,2,3,3,0,0.14,Walt Michaels,NYJ,0.667,203731,000000,6,3,1,6.0
1304,0,1982,NOR,PhilBu0,59,0.0,0.444,0.0,8,2,-9,0.0,0.0,0.309,-3.8,0.0,1,0,0.0,0,0,0.194,0.381,-0.056,0,0,0,0,0.21,Bum Phillips,NOR,0.444,9F8958,000000,4,5,0,4.0
1305,1,1982,KAN,LevyMa0,57,0.0,0.333,0.0,5,5,-11,0.0,0.0,0.0,-0.2,0.0,1,1,0.0,0,0,-0.23,-0.167,-0.105,0,0,0,1,0.66,Marv Levy,KAN,0.333,E31837,FFB612,3,6,0,3.0
1306,1,1982,SEA,McCoMi0,52,0.0,0.0,0.0,6,1,1,0.0,0.0,0.08,-5.4,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.09,Mike McCormack,SEA,0.571,002244,69BE28,4,3,0,4.0
1307,0,1982,GNB,StarBa0,48,2.0,0.611,1.0,8,8,-24,1.0,0.004,0.004,6.2,0.0,0,0,0.0,0,0,0.111,0.267,0.298,2,2,2,0,0.24,Bart Starr,GNB,0.611,203731,FFB612,5,3,1,5.0
1308,0,1982,NWE,MeyeRo0,41,1.0,0.235,0.0,1,1,1,0.0,0.0,0.0,-2.4,0.0,0,0,0.0,0,0,0.0,-0.236,-0.353,0,0,-1,0,0.12,Ron Meyer,NWE,0.556,002244,C60C30,5,4,1,5.0
1309,0,1982,MIA,ShulDo0,52,4.0,0.778,3.0,13,13,77,11.0,1.206,1.206,8.2,0.0,-1,1,0.06,4,0,0.059,0.278,0.153,2,4,2,0,0.03,Don Shula,MIA,0.778,008E97,F58220,7,2,1,7.0
1310,0,1982,HOU,BileEd0,51,0.0,0.111,0.0,2,2,-9,0.0,0.0,0.0,-11.0,0.0,0,0,0.0,0,0,0.111,0.111,0.111,0,0,0,0,0.31,Ed Biles,HTX,0.111,03202F,A71930,1,8,0,1.0
1311,0,1982,MIN,GranBu0,55,2.0,0.556,1.0,13,13,57,8.0,0.117,0.117,1.2,0.0,-1,-1,0.0,0,0,0.118,-0.007,0.118,2,0,2,0,0.08,Bud Grant,MIN,0.556,4F2683,FFC62F,5,4,1,5.0
1312,0,1982,RAI,FlorTo0,45,2.0,0.235,1.0,4,1,7,1.0,0.167,0.215,5.2,0.0,1,1,0.167,2,1,-0.236,-0.118,-0.353,0,0,-1,0,0.07,Tom Flores,RAI,0.889,A5ACAF,000000,8,1,1,8.0
1313,1,1982,PHI,VermDi0,46,0.0,0.333,0.0,7,7,7,3.0,0.429,0.429,0.7,0.0,1,1,0.0,0,0,-0.292,-0.417,-0.355,-1,-4,-2,0,0.43,Dick Vermeil,PHI,0.333,004953,A5ACAF,3,6,0,3.0
1314,0,1982,SDG,CoryDo0,58,2.0,0.667,1.0,10,5,25,3.0,0.119,0.798,5.3,0.0,1,1,0.0,0,0,0.042,-0.021,-0.083,-1,-1,0,0,0.07,Don Coryell,SDG,0.667,002244,0073CF,6,3,1,6.0
1315,0,1982,CHI,DitkMi0,43,0.0,0.333,0.0,1,1,-3,0.0,0.0,0.0,-5.4,0.0,1,1,0.0,0,0,-0.079,0.157,-0.02,0,0,0,0,0.19,Mike Ditka,CHI,0.333,0B162A,C83803,3,6,0,3.0
1316,1,1982,RAM,MalaRa0,52,0.0,0.222,0.0,5,5,7,3.0,0.0,0.0,-6.9,0.0,0,0,0.0,0,0,-0.153,-0.466,-0.341,0,-1,-4,1,0.7,Ray Malavasi,RAM,0.222,002244,B3995D,2,7,0,2.0
1317,0,1982,DET,ClarMo0,45,1.0,0.444,0.0,6,5,-13,0.0,0.0,0.0,1.3,0.0,0,0,0.0,0,0,-0.056,-0.119,0.319,1,1,1,0,0.28,Monte Clark,DET,0.444,005A8B,B0B7BC,4,5,1,4.0
1318,0,1982,CLE,RutiSa0,50,1.0,0.444,0.0,5,5,1,0.0,0.285,0.285,-3.5,0.0,0,0,0.0,0,0,0.131,-0.244,-0.119,1,-1,1,0,0.36,Sam Rutigliano,CLE,0.444,FB4F14,22150C,4,5,1,4.0
1319,0,1982,STL,HaniJi0,49,0.0,0.556,0.0,3,3,-7,0.0,0.024,0.024,-2.7,0.0,0,0,0.024,6,0,0.181,-0.132,-0.007,0,-1,-4,0,0.21,Jim Hanifan,RAM,0.556,002244,B3995D,5,4,1,5.0
1320,0,1981,SDG,CoryDo0,57,3.0,0.625,1.0,9,4,22,2.0,0.119,0.798,4.4,0.0,1,1,0.0,0,0,-0.063,-0.125,0.062,0,1,3,0,0.16,Don Coryell,SDG,0.625,002244,0073CF,10,6,1,10.0
1321,0,1981,BUF,KnoxCh0,49,2.0,0.625,1.0,9,4,2,1.0,0.327,0.878,1.3,0.0,-1,1,0.0,0,0,-0.063,0.187,0.312,0,2,2,0,0.07,Chuck Knox,BUF,0.625,00338D,C60C30,10,6,1,10.0
1322,1,1981,CHI,ArmsNe0,55,0.0,0.375,0.0,4,4,-4,0.0,0.0,0.0,-2.9,0.0,0,0,0.0,0,0,-0.063,-0.25,-0.063,0,-1,0,0,0.38,Neill Armstrong,CHI,0.375,0B162A,C83803,6,10,0,6.0
1323,0,1981,MIN,GranBu0,54,0.0,0.438,0.0,12,12,56,7.0,0.117,0.117,-2.0,0.0,-1,-1,0.0,0,0,-0.125,0.0,-0.093,-2,0,-2,0,0.21,Bud Grant,MIN,0.438,4F2683,FFC62F,7,9,0,7.0
1324,0,1981,SFO,WalsBi0,50,5.0,0.813,3.0,3,3,-6,3.0,0.732,0.732,6.2,0.0,1,1,0.732,1,0,0.438,0.688,0.688,5,5,5,0,0.2,Bill Walsh,SFO,0.813,AA0000,B3995D,13,3,0,13.0
1325,0,1981,HOU,BileEd0,50,0.0,0.0,0.0,1,1,-2,0.0,0.0,0.0,-4.7,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.37,Ed Biles,HTX,0.438,03202F,A71930,7,9,0,7.0
1326,0,1981,RAM,MalaRa0,51,0.0,0.375,0.0,4,4,12,3.0,0.0,0.0,-2.4,0.0,0,0,0.0,0,0,-0.313,-0.188,-0.375,-1,-4,-3,0,0.45,Ray Malavasi,RAM,0.375,002244,B3995D,6,10,0,6.0
1327,0,1981,DEN,ReevDa0,37,0.0,0.0,0.0,1,1,4,0.0,0.012,0.012,1.3,0.0,1,1,0.012,6,0,0.0,0.0,0.0,0,0,0,0,0.05,Dan Reeves,DEN,0.625,002244,FB4F14,10,6,0,10.0
1328,0,1981,ATL,BennLe0,43,0.0,0.438,0.0,5,5,4,1.0,0.422,0.422,4.0,0.0,0,0,0.0,0,0,-0.312,0.063,-0.125,-2,0,-2,0,0.12,Leeman Bennett,ATL,0.438,A71930,A5ACAF,7,9,0,7.0
1329,0,1981,SEA,PateJa0,48,0.0,0.375,0.0,6,6,-22,0.0,0.302,0.302,-3.3,0.0,0,0,0.0,0,0,0.125,-0.188,-0.188,0,0,0,0,0.49,Jack Patera,SEA,0.375,002244,69BE28,6,10,0,6.0
1330,0,1981,CLE,RutiSa0,49,0.0,0.313,0.0,4,4,2,0.0,0.285,0.285,-6.5,0.0,0,0,0.0,0,0,-0.375,-0.25,-0.187,-2,0,0,0,0.34,Sam Rutigliano,CLE,0.313,FB4F14,22150C,5,11,0,5.0
1331,0,1981,PIT,NollCh0,49,0.0,0.5,0.0,12,12,57,14.0,0.164,0.164,2.7,0.0,-1,1,0.0,0,0,-0.063,-0.25,-0.375,0,-5,-5,0,0.22,Chuck Noll,PIT,0.5,FFB612,C60C30,8,8,0,8.0
1332,0,1981,STL,HaniJi0,48,0.0,0.438,0.0,2,2,-8,0.0,0.0,0.0,-4.7,0.0,0,0,0.0,0,0,-0.25,-0.125,-0.312,-1,-4,-3,0,0.32,Jim Hanifan,RAM,0.438,002244,B3995D,7,9,0,7.0
1333,0,1981,KAN,LevyMa0,56,0.0,0.563,0.0,4,4,-8,0.0,0.0,0.0,3.2,0.0,1,1,0.0,0,0,0.063,0.125,0.313,0,0,0,0,0.08,Marv Levy,KAN,0.563,E31837,FFB612,9,7,0,9.0
1334,0,1981,NOR,PhilBu0,58,0.0,0.222,0.0,7,1,-8,0.0,0.0,0.309,-9.5,0.0,1,0,0.0,0,0,-0.307,-0.19,-0.307,0,0,0,0,0.23,Bum Phillips,NOR,0.25,9F8958,000000,4,12,0,4.0
1335,0,1981,DAL,LandTo0,57,3.0,0.75,1.0,12,12,82,17.0,0.204,0.204,6.1,0.0,1,1,0.024,4,0,0.0,0.062,0.0,0,1,-1,0,0.04,Tom Landry,DAL,0.75,002244,B0B7BC,12,4,1,12.0
1336,1,1981,NWE,ErhaRo0,49,0.0,0.125,0.0,4,4,-7,0.0,0.0,0.0,-3.7,0.0,0,0,0.0,0,0,-0.5,-0.438,-0.563,0,0,-2,1,0.63,Ron Erhardt,NWE,0.125,002244,C60C30,2,14,0,2.0
1337,0,1981,PHI,VermDi0,45,1.0,0.625,0.0,6,6,10,3.0,0.429,0.429,8.7,0.0,1,1,0.0,0,0,-0.125,-0.063,0.062,-3,-1,0,0,0.07,Dick Vermeil,PHI,0.625,004953,A5ACAF,10,6,1,10.0
1338,1,1981,BAL,McCoMi0,51,0.0,0.125,0.0,5,2,-14,0.0,0.0,0.08,-15.8,0.0,0,0,0.0,0,0,0.125,0.125,0.125,0,0,0,0,0.29,Mike McCormack,RAV,0.125,241773,9E7C0C,2,14,0,2.0
1339,0,1981,DET,ClarMo0,44,0.0,0.5,0.0,5,4,-12,0.0,0.0,0.0,5.3,0.0,0,0,0.0,0,0,-0.063,0.375,0.062,0,0,0,0,0.44,Monte Clark,DET,0.5,005A8B,B0B7BC,8,8,0,8.0
1340,0,1981,NYG,PerkRa0,40,2.0,0.563,1.0,3,3,-10,1.0,0.0,0.0,3.4,0.0,0,0,0.0,0,0,0.313,0.188,0.188,2,2,2,0,0.14,Ray Perkins,NYG,0.563,0B2265,A71930,9,7,1,9.0
1341,0,1981,TAM,McKaJo0,58,2.0,0.563,0.0,6,6,-29,1.0,0.083,0.083,3.0,0.0,0,0,0.0,0,0,0.219,-0.062,0.25,2,-1,2,0,0.22,John McKay,TAM,0.563,D50A0A,34302B,9,7,1,9.0
1342,0,1981,WAS,GibbJo0,41,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,Joe Gibbs,WAS,0.5,773141,FFB612,8,8,0,8.0
1343,0,1981,CIN,GregFo0,48,4.0,0.75,2.0,5,2,4,2.0,0.185,0.566,5.5,0.0,1,1,0.185,2,0,0.375,0.5,0.5,4,4,4,0,0.0,Forrest Gregg,CIN,0.75,FB4F14,000000,12,4,1,12.0
1344,0,1981,GNB,StarBa0,47,0.0,0.5,0.0,7,7,-26,0.0,0.004,0.004,-1.7,0.0,0,0,0.0,0,0,0.156,0.187,-0.031,0,0,0,0,0.41,Bart Starr,GNB,0.5,203731,FFB612,8,8,0,8.0
1345,1,1981,OAK,FlorTo0,44,0.0,0.438,0.0,3,3,6,4.0,0.048,0.048,-3.6,0.0,1,1,0.0,0,1,-0.25,-0.125,-0.125,-5,0,0,0,0.17,Tom Flores,RAI,0.438,A5ACAF,000000,7,9,0,7.0
1346,0,1981,MIA,ShulDo0,51,2.0,0.719,0.0,12,12,72,8.0,1.146,1.146,2.9,0.0,-1,1,0.036,3,0,0.219,0.094,0.031,2,0,1,0,0.02,Don Shula,MIA,0.719,008E97,F58220,11,4,1,11.0
1347,0,1981,NYJ,MichWa0,52,1.0,0.656,0.0,5,5,-11,0.0,0.262,0.262,1.8,0.0,0,0,0.012,5,0,0.406,0.156,0.156,1,1,1,0,0.15,Walt Michaels,NYJ,0.656,203731,000000,10,5,1,10.0
1348,0,1980,PHI,VermDi0,44,4.0,0.75,2.0,5,5,6,3.0,0.429,0.429,9.7,0.0,1,1,0.0,0,0,0.062,0.187,0.393,2,3,4,0,0.13,Dick Vermeil,PHI,0.75,004953,A5ACAF,12,4,1,12.0
1349,0,1980,DET,ClarMo0,43,0.0,0.563,0.0,4,3,-12,0.0,0.0,0.0,1.7,0.0,0,0,0.0,0,0,0.438,0.125,0.134,0,0,0,1,0.53,Monte Clark,DET,0.563,005A8B,B0B7BC,9,7,0,9.0
1350,0,1980,ATL,BennLe0,42,2.0,0.75,0.0,4,4,6,1.0,0.422,0.422,7.8,0.0,0,0,0.315,2,0,0.375,0.187,0.25,2,0,2,0,0.01,Leeman Bennett,ATL,0.75,A71930,A5ACAF,12,4,1,12.0
1351,0,1980,OAK,FlorTo0,43,5.0,0.688,4.0,2,2,8,4.0,0.048,0.048,4.2,0.0,1,1,0.048,4,1,0.125,0.125,-0.098,5,5,2,0,0.0,Tom Flores,RAI,0.688,A5ACAF,000000,11,5,0,11.0
1352,0,1980,NYJ,MichWa0,51,0.0,0.25,0.0,4,4,-16,0.0,0.25,0.25,-5.1,0.0,0,0,0.0,0,0,-0.25,-0.25,0.036,0,0,0,1,0.53,Walt Michaels,NYJ,0.25,203731,000000,4,12,0,4.0
1353,0,1980,RAM,MalaRa0,50,1.0,0.688,0.0,3,3,16,3.0,0.0,0.0,6.5,0.0,0,0,0.0,0,0,0.125,-0.062,-0.026,-3,-2,-1,0,0.11,Ray Malavasi,RAM,0.688,002244,B3995D,11,5,1,11.0
1354,0,1980,TAM,McKaJo0,57,0.0,0.344,0.0,5,5,-31,1.0,0.083,0.083,-5.1,0.0,0,0,0.0,0,0,-0.281,0.031,0.201,-3,0,0,1,0.55,John McKay,TAM,0.344,D50A0A,34302B,5,10,0,5.0
1355,0,1980,KAN,LevyMa0,55,0.0,0.5,0.0,3,3,-10,0.0,0.0,0.0,-0.5,0.0,1,1,0.0,0,0,0.062,0.25,0.357,0,0,0,0,0.27,Marv Levy,KAN,0.5,E31837,FFB612,8,8,0,8.0
1356,0,1980,SEA,PateJa0,47,0.0,0.25,0.0,5,5,-18,0.0,0.302,0.302,-5.3,0.0,0,0,0.0,0,0,-0.313,-0.313,-0.107,0,0,0,0,0.47,Jack Patera,SEA,0.25,002244,69BE28,4,12,0,4.0
1357,0,1980,MIN,GranBu0,53,2.0,0.563,0.0,11,11,58,7.0,0.117,0.117,-0.3,0.0,-1,-1,0.0,0,0,0.125,0.032,-0.08,2,0,-1,0,0.1,Bud Grant,MIN,0.563,4F2683,FFC62F,9,7,1,9.0
1358,1,1980,DEN,MillRe0,53,0.0,0.5,0.0,4,4,18,2.0,0.69,0.69,0.5,0.0,0,0,0.0,0,0,-0.125,-0.125,-0.357,-1,-2,-4,0,0.33,Red Miller,DEN,0.5,002244,FB4F14,8,8,0,8.0
1359,0,1980,CLE,RutiSa0,48,2.0,0.688,0.0,3,3,8,0.0,0.285,0.285,1.8,0.0,0,0,0.214,3,0,0.125,0.188,0.259,2,2,2,0,0.0,Sam Rutigliano,CLE,0.688,FB4F14,22150C,11,5,1,11.0
1360,0,1980,NWE,ErhaRo0,48,0.0,0.625,0.0,3,3,5,0.0,0.0,0.0,6.5,0.0,0,0,0.0,0,0,0.062,-0.063,-0.018,0,-2,0,0,0.24,Ron Erhardt,NWE,0.625,002244,C60C30,10,6,0,10.0
1361,0,1980,NYG,PerkRa0,39,0.0,0.25,0.0,2,2,-12,0.0,0.0,0.0,-9.7,0.0,0,0,0.0,0,0,-0.125,-0.125,-0.107,0,0,0,0,0.31,Ray Perkins,NYG,0.25,0B2265,A71930,4,12,0,4.0
1362,0,1980,CHI,ArmsNe0,54,0.0,0.438,0.0,3,3,0,0.0,0.0,0.0,1.4,0.0,0,0,0.0,0,0,-0.187,0.0,-0.205,-1,0,-2,0,0.34,Neill Armstrong,CHI,0.438,0B162A,C83803,7,9,0,7.0
1363,0,1980,GNB,StarBa0,46,0.0,0.344,0.0,6,6,-26,0.0,0.004,0.004,-9.0,0.0,0,0,0.0,0,0,0.031,-0.187,0.058,0,0,0,0,0.37,Bart Starr,GNB,0.344,203731,FFB612,5,10,0,5.0
1364,1,1980,HOU,PhilBu0,57,0.0,0.688,0.0,6,6,20,4.0,0.309,0.309,1.6,0.0,0,0,0.0,0,0,0.688,0.688,0.688,0,0,0,0,0.17,Bum Phillips,HTX,0.688,03202F,A71930,11,5,1,11.0
1365,0,1980,SFO,WalsBi0,49,0.0,0.375,0.0,2,2,-16,0.0,0.0,0.0,-6.3,0.0,1,1,0.0,0,0,0.25,0.25,0.018,0,0,0,0,0.19,Bill Walsh,SFO,0.375,AA0000,B3995D,6,10,0,6.0
1366,0,1980,DAL,LandTo0,56,3.0,0.75,2.0,11,11,74,16.0,0.18,0.18,8.0,0.0,1,1,0.0,0,0,0.062,0.0,-0.107,1,-1,-2,0,0.11,Tom Landry,DAL,0.75,002244,B0B7BC,12,4,1,12.0
1367,0,1980,SDG,CoryDo0,56,3.0,0.688,1.0,8,3,18,1.0,0.119,0.798,6.0,0.0,1,1,0.0,0,0,-0.062,0.125,0.188,1,3,3,0,0.07,Don Coryell,SDG,0.688,002244,0073CF,11,5,1,11.0
1368,0,1980,PIT,NollCh0,48,0.0,0.563,0.0,11,11,57,14.0,0.164,0.164,2.3,0.0,-1,1,0.0,0,0,-0.187,-0.312,-0.08,-5,-5,-2,0,0.14,Chuck Noll,PIT,0.563,FFB612,C60C30,9,7,0,9.0
1369,1,1980,WAS,PardJa0,44,0.0,0.375,0.0,6,3,0,0.0,0.357,0.366,-1.1,0.0,1,1,0.0,0,0,-0.25,-0.125,-0.268,0,0,0,0,0.21,Jack Pardee,WAS,0.375,773141,FFB612,6,10,0,6.0
1370,0,1980,BUF,KnoxCh0,48,2.0,0.688,0.0,8,3,-2,0.0,0.327,0.878,3.9,0.0,-1,1,0.327,1,0,0.25,0.375,0.474,2,2,2,0,0.03,Chuck Knox,BUF,0.688,00338D,C60C30,11,5,1,11.0
1371,0,1980,CIN,GregFo0,47,0.0,0.0,0.0,4,1,-4,0.0,0.0,0.381,-3.7,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.01,Forrest Gregg,CIN,0.375,FB4F14,000000,6,10,0,6.0
1372,0,1980,MIA,ShulDo0,50,0.0,0.5,0.0,11,11,65,8.0,1.11,1.11,-1.6,0.0,-1,1,0.0,0,0,-0.125,-0.188,-0.214,-2,-1,0,0,0.2,Don Shula,MIA,0.5,008E97,F58220,8,8,0,8.0
1373,0,1980,BAL,McCoMi0,50,0.0,0.0,0.0,4,1,-2,0.0,0.0,0.08,-1.5,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.28,Mike McCormack,RAV,0.438,241773,9E7C0C,7,9,0,7.0
1374,0,1980,STL,HaniJi0,47,1.0,0.0,0.0,1,1,-6,0.0,0.0,0.0,-2.4,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.45,Jim Hanifan,RAM,0.313,002244,B3995D,5,11,0,5.0
1375,0,1979,DET,ClarMo0,42,0.0,0.125,0.0,3,2,-14,0.0,0.0,0.0,-11.0,0.0,0,0,0.0,0,0,-0.313,-0.304,-0.304,0,0,0,0,0.4,Monte Clark,DET,0.125,005A8B,B0B7BC,2,14,0,2.0
1376,0,1979,KAN,LevyMa0,54,0.0,0.438,0.0,2,2,-10,0.0,0.0,0.0,1.4,0.0,1,1,0.0,0,0,0.188,0.295,0.081,0,0,0,0,0.1,Marv Levy,KAN,0.438,E31837,FFB612,7,9,0,7.0
1377,0,1979,PIT,NollCh0,47,5.0,0.75,3.0,10,10,55,14.0,0.164,0.164,11.9,0.0,-1,1,0.0,0,0,-0.125,0.107,0.036,0,3,2,0,0.07,Chuck Noll,PIT,0.75,FFB612,C60C30,12,4,0,12.0
1378,0,1979,MIN,GranBu0,52,0.0,0.438,0.0,10,10,56,7.0,0.117,0.117,-7.5,0.0,-1,-1,0.0,0,0,-0.093,-0.205,-0.383,-2,-3,-4,0,0.43,Bud Grant,MIN,0.438,4F2683,FFC62F,7,9,0,7.0
